[BeGaze]
Converted from:	F:\1. ON ROAD - Track\007 DV\007 DV Rested 20130427\SMI\007 DV 20130427 - Rested.idf
Date:	12.08.2014 13:44:34
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	007 DV 20130427 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	166	5917891578	5917911930	20352	360.86	188.21	363.07	188.04	0.12	6.91	1.00	5.92	-31.42	-65.85	47.43
Saccade L	1	167	5919210430	5919250080	39650	371.65	200.80	400.42	317.01	3.53	168.04	0.50	89.15	4180.25	-3279.65	2935.32
Saccade L	1	168	5919810547	5919889385	78838	406.73	166.04	408.77	162.03	62.66	1110.97	0.49	794.76	27718.26	-27658.10	13823.27
Saccade L	1	169	5920709693	5920728453	18760	458.11	201.66	458.13	201.97	0.03	3.14	0.00	1.80	-7.30	-42.33	25.14
Saccade L	1	170	5921208307	5921267823	59516	406.66	241.02	358.28	342.07	7.32	257.54	1.00	122.93	3208.47	-5005.55	2749.62
Saccade L	1	171	5921927082	5922008172	81090	399.51	146.23	407.11	147.97	62.69	1093.58	1.00	773.10	26862.93	-27264.13	13608.67
Saccade L	1	172	5922108057	5922126791	18734	410.36	158.05	386.41	233.59	1.06	202.46	1.00	56.63	4697.67	-4924.96	3253.08
Saccade L	1	173	5922566295	5922586317	20022	417.41	238.89	416.09	194.32	1.14	113.94	1.00	56.80	2807.88	-2561.74	1822.36
Saccade L	1	174	5922906264	5922925955	19691	410.65	219.66	404.86	300.77	2.45	207.72	1.00	124.49	2499.52	-4296.20	2912.07
Saccade L	1	175	5924324344	5924424317	99973	404.08	356.41	411.30	172.55	34.43	1125.22	1.00	344.36	23764.88	-28070.64	15556.60
Saccade L	1	176	5924624075	5924664106	40031	408.68	199.83	324.50	359.86	5.79	320.61	0.50	144.65	7953.60	-4121.59	4475.02
