[BeGaze]
Converted from:	F:\1. ON ROAD - Track\003 RB\003 RB 20130202 Rested\SMI\003RB 20130201 - Rested.idf
Date:	08.08.2014 15:40:53
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	003RB 20130201 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	101	6470678274	6470698233	19959	388.48	238.69	457.68	236.18	2.05	176.93	1.00	102.76	4259.89	-4402.49	3826.68
Saccade L	1	102	6471996778	6472016732	19954	324.50	236.14	356.94	237.60	0.49	83.01	1.00	24.43	1955.39	-2048.51	1340.11
Saccade L	1	103	6473914640	6473934550	19910	322.52	237.68	277.20	244.20	1.05	117.00	1.00	52.79	2868.24	-2786.98	2463.15
Saccade L	1	104	6474833637	6474933431	99794	252.17	244.48	244.95	245.15	44.75	890.40	0.21	448.42	22152.52	-21859.84	18383.64
Saccade L	1	105	6475672850	6475772602	99752	252.58	218.76	316.04	220.91	57.04	857.66	0.40	571.86	21193.43	-17592.75	8596.47
Saccade L	1	106	6477830267	6477910233	79966	310.59	220.28	331.89	238.45	56.63	1033.10	1.00	708.20	24098.88	-25644.58	12855.37
Saccade L	1	107	6481066642	6481147738	81096	340.42	262.71	379.98	448.08	33.90	1468.49	1.00	418.00	33120.93	-36449.87	22262.86
Saccade L	1	108	6484942864	6485002224	59360	360.70	245.53	376.51	393.68	26.55	1365.74	1.00	447.27	31504.64	-34107.95	25186.02
Saccade L	1	109	6485741864	6485801354	59490	333.85	204.20	338.96	217.56	33.24	1191.57	1.00	558.67	29413.18	-28900.71	18247.26
Saccade L	1	110	6486880127	6486941203	61076	366.21	256.13	372.92	408.81	28.10	1386.50	1.00	460.00	31475.43	-34554.50	25691.13
Saccade L	1	111	6487779138	6487799105	19967	362.24	255.67	363.45	256.12	0.08	5.96	0.00	3.90	8.48	-86.58	36.10
Saccade L	1	112	6489077725	6489097748	20023	309.31	232.75	307.19	233.05	0.13	7.37	1.00	6.49	376.40	-23.86	138.94
Saccade L	1	113	6489876846	6489896743	19897	358.48	243.81	322.55	243.78	0.54	91.80	1.00	27.17	2246.52	-2210.85	1554.24
Saccade L	1	114	6491195349	6491215290	19941	393.12	234.70	394.17	234.05	0.08	5.92	1.00	4.04	-64.05	-80.14	71.05
Saccade L	1	115	6492534955	6492553894	18939	370.92	226.10	370.49	224.21	0.07	4.96	1.00	3.49	32.20	-52.23	33.35
Saccade L	1	116	6493932574	6493952294	19720	333.83	236.71	297.92	218.94	0.58	102.38	1.00	29.17	2486.87	-2528.18	1693.57
Saccade L	1	117	6495410621	6495510498	99877	217.43	178.72	231.20	179.63	45.63	744.06	1.00	456.89	18364.83	-18405.00	12960.71
Saccade L	1	118	6496549391	6496569396	20005	310.14	109.38	325.04	263.12	11.43	1056.63	1.00	571.32	9853.08	-9853.08	8419.52
Saccade L	1	119	6497788050	6497847871	59821	368.42	217.78	382.16	236.45	44.22	1133.51	1.00	739.29	27019.34	-25372.13	15895.77
Saccade L	1	120	6497887904	6497907896	19992	370.53	217.30	415.63	256.81	18.00	1229.41	1.00	900.19	23458.58	-24508.03	17195.08
Saccade L	1	121	6497947751	6498007741	59990	372.58	219.31	433.73	193.37	59.21	1229.41	1.00	986.97	26783.24	-24215.88	11411.57
Saccade L	1	122	6498047630	6498107630	60000	411.64	235.34	456.72	248.10	62.03	1305.30	1.00	1033.92	27312.52	-27032.05	11433.16
Saccade L	1	123	6498407242	6498427608	20366	347.52	180.59	393.70	297.41	13.00	1241.23	1.00	638.21	8017.50	-8017.50	7430.83
Saccade L	1	124	6498927704	6499386100	458396	362.08	222.48	370.88	236.81	455.41	1110.48	1.00	993.49	26834.34	-26048.80	3235.88
Saccade L	1	125	6499427217	6499486122	58905	355.46	236.19	386.82	252.98	54.98	1164.94	1.00	933.33	23759.24	-24563.29	10305.31
Saccade L	1	126	6499526326	6499586005	59679	339.43	236.59	336.88	226.81	53.20	1164.94	1.00	891.52	25238.51	-25556.39	10849.71
Saccade L	1	127	6499626193	6499645865	19672	337.27	230.66	337.39	231.01	15.22	1033.66	1.00	773.58	26006.51	-25646.33	17223.64
Saccade L	1	128	6500884595	6501044367	159772	370.70	337.48	370.28	389.13	172.64	1347.40	1.00	1080.53	31511.59	-33203.68	10221.09
Saccade L	1	129	6501583760	6501603736	19976	284.64	290.76	329.09	255.55	6.26	1028.70	0.00	313.56	3622.37	-23701.08	9969.21
Saccade L	1	130	6502263021	6502283011	19990	301.02	238.41	367.18	237.30	0.98	169.06	1.00	48.84	4037.02	-4035.52	2719.00
Saccade L	1	131	6515588062	6515609370	21308	380.20	384.45	118.09	300.62	15.32	1355.96	0.00	718.89	17494.75	-13403.66	15727.80
Saccade L	1	132	6515648013	6515688009	39996	377.64	384.19	378.08	391.64	39.10	1364.81	1.00	977.71	13284.30	-33908.21	20318.49
Saccade L	1	133	6521002408	6521022072	19664	349.30	178.12	345.40	419.75	14.60	1362.96	1.00	742.57	15381.03	-15381.03	13344.88
Saccade L	1	134	6521741245	6522060961	319716	393.32	411.82	401.69	390.86	259.78	1425.27	0.00	812.52	35631.83	-35631.83	17679.27
Saccade L	1	135	6528813384	6528833269	19885	348.90	160.32	338.20	221.20	10.70	1021.84	1.00	537.92	3948.73	-3948.73	3048.64
Saccade L	1	136	6530692370	6530950891	258521	414.78	346.62	426.90	314.67	310.40	1380.37	0.77	1200.66	33890.49	-32652.50	6756.40
Saccade L	1	137	6532509144	6532529109	19965	362.77	204.77	365.00	217.01	10.77	1072.55	1.00	539.25	795.07	-795.07	696.03
Saccade L	1	138	6537223900	6537243947	20047	348.08	209.60	347.15	227.36	10.63	1048.70	1.00	530.36	1136.32	-1136.32	936.06
Saccade L	1	139	6540600133	6540620161	20028	364.63	176.69	364.87	228.15	11.23	1086.58	1.00	560.64	3287.32	-3287.32	2709.09
Saccade L	1	140	6541619073	6541638874	19801	335.64	202.34	334.27	224.08	10.22	1017.67	1.00	516.24	23799.01	651.52	8614.18
Saccade L	1	141	6546353646	6546393582	39936	466.79	377.33	456.44	347.66	35.61	1498.86	0.00	891.79	37471.41	-36829.30	27815.37
Saccade L	1	142	6568768711	6568788532	19821	321.12	231.11	327.46	220.44	10.06	1000.84	0.00	507.79	792.72	-792.72	546.99
Saccade L	1	143	6569068276	6569088242	19966	287.32	224.87	341.26	241.08	10.60	1055.73	1.00	531.00	3597.86	-3597.86	3493.33
Saccade L	1	144	6569367862	6569387889	20027	252.82	203.99	316.22	241.85	10.11	1006.96	1.00	505.03	4716.69	-4716.69	4664.94
Saccade L	1	145	6569667649	6569687567	19918	285.86	211.61	343.78	244.18	10.64	1065.23	1.00	534.12	4244.22	-4244.22	4194.24
Saccade L	1	146	6572384521	6572404494	19973	349.67	236.69	368.48	215.48	11.07	1078.04	1.00	554.28	1811.32	-1811.32	1302.53
Saccade L	1	147	6572824033	6572844206	20173	358.27	229.03	399.98	247.85	11.98	1185.38	1.00	594.08	2923.39	-2923.39	2877.21
Saccade L	1	148	6576759611	6576779730	20119	372.12	246.58	388.18	202.65	11.82	1126.15	0.00	587.73	2988.47	-2988.47	2166.72
