[BeGaze]
Converted from:	F:\1. ON ROAD - Track\008 AH\008 AH 20130928 Sleep Deprived\SMI\008 AH 201230928 - Sleep Deprived.idf
Date:	08.08.2014 16:55:46
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	008 AH 201230928 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	131	6396585417	6396605791	20374	355.30	338.38	405.19	337.22	1.17	127.52	1.00	57.54	3102.50	-3099.52	2804.85
Saccade L	1	132	6397705250	6397824035	118785	459.32	326.02	377.72	332.59	70.11	1273.15	0.50	590.20	29205.79	-31502.23	15723.37
Saccade L	1	133	6397943927	6397983918	39991	391.91	335.47	379.97	333.91	20.75	1295.89	0.50	518.94	32188.40	-32161.58	31873.73
Saccade L	1	134	6398543291	6398563292	20001	420.91	349.66	447.69	337.84	0.87	75.98	0.00	43.45	1765.02	-1621.82	1605.65
Saccade L	1	135	6399182539	6399222504	39965	484.43	357.98	481.55	358.89	28.01	1746.19	1.00	700.89	43561.46	-43548.22	43530.71
Saccade L	1	136	6402059289	6402099498	40209	355.26	375.72	355.71	383.23	28.62	1777.87	1.00	711.83	44270.60	-44303.75	44102.33
Saccade L	1	137	6404176912	6404197207	20295	349.32	279.18	352.40	277.26	0.17	10.78	0.00	8.56	13.64	-133.48	82.08
Saccade L	1	138	6404716410	6404736290	19880	402.90	310.67	406.30	310.01	0.13	8.95	1.00	6.73	62.86	-48.57	37.96
Saccade L	1	139	6405675328	6405696246	20918	359.99	317.23	328.85	315.87	1.13	125.05	1.00	53.95	2988.24	-1501.38	2114.42
Saccade L	1	140	6405995294	6406014913	19619	349.99	313.27	376.30	318.14	0.97	114.17	0.00	49.64	1450.33	-2712.51	1905.29
Saccade L	1	141	6408951709	6408991921	40212	380.62	373.20	377.07	348.46	21.48	1337.50	0.49	534.25	33147.56	-33261.39	32540.88
Saccade L	1	142	6409391548	6409411159	19611	311.04	317.10	288.41	308.51	1.22	101.44	0.00	62.27	-291.13	-2228.98	1322.70
Saccade L	1	143	6413806171	6413826212	20041	389.30	280.78	387.50	281.64	0.08	7.09	1.00	4.15	146.02	61.68	113.97
Saccade L	1	144	6416702926	6416743066	40140	421.91	318.32	375.43	419.49	3.21	150.65	0.50	79.88	3556.70	-3255.37	2853.09
Saccade L	1	145	6417482381	6417562035	79654	374.35	495.84	389.13	267.70	75.67	1548.97	0.00	949.93	38724.27	-29576.26	19407.51
Saccade L	1	146	6419999383	6420019344	19961	417.30	335.27	418.89	336.66	0.10	5.82	0.00	5.01	45.02	-37.35	32.58
Saccade L	1	147	6427770892	6427810592	39700	419.95	365.18	420.80	369.57	28.50	1790.79	1.00	717.91	44631.87	-44713.25	44511.92
Saccade L	1	148	6428429815	6428449832	20017	417.68	392.82	415.44	396.62	0.18	11.97	1.00	9.24	-17.57	-73.67	51.04
Saccade L	1	149	6428909307	6428969641	60334	420.69	364.35	404.32	367.48	36.34	1795.69	0.33	602.26	44758.83	-44619.16	17950.16
Saccade L	1	150	6429089219	6429129076	39857	391.75	373.43	391.64	374.42	28.70	1797.13	1.00	720.08	44841.29	-44823.77	44819.73
Saccade L	1	151	6430867542	6430947080	79538	432.80	365.14	433.55	366.64	82.48	1794.82	0.50	1037.00	44731.56	-43942.12	29397.71
Saccade L	1	152	6431506434	6431526455	20021	405.58	301.30	399.57	299.56	0.19	16.00	1.00	9.24	289.38	-398.97	264.70
Saccade L	1	153	6431985944	6432025816	39872	414.06	331.12	397.32	436.55	3.08	147.59	0.50	77.25	3674.54	-2639.20	2600.92
Saccade L	1	154	6432265896	6432405461	139565	380.51	496.92	385.64	489.57	155.67	1873.62	0.86	1115.37	46590.52	-46748.43	31068.39
Saccade L	1	155	6432766137	6432804962	38825	403.19	324.40	400.16	327.21	42.41	1561.98	1.00	1092.39	-35.31	-32445.30	17854.86
Saccade L	1	156	6434143437	6434303318	159881	387.27	339.73	385.01	330.12	112.50	1294.15	0.13	703.67	32170.10	-32031.77	25505.14
