[BeGaze]
Converted from:	F:\1. ON ROAD - Track\004 CW\004CW 20121208 Sleep Deprived\SMI\004CW 20121208 - Sleep Deprived.idf
Date:	08.08.2014 15:57:24
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	004CW 20121208 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	139	6492618325	6492798044	179719	401.41	347.70	373.09	347.20	172.26	1925.93	0.22	958.52	48021.88	-47953.62	43125.49
Saccade L	1	140	6493057818	6493177710	119892	390.96	339.70	385.09	333.31	97.90	1841.86	0.83	816.60	46007.68	-45871.22	45722.35
Saccade L	1	141	6493937161	6493976825	39664	386.52	336.57	380.23	342.66	29.28	1842.26	1.00	738.21	45777.48	-45837.99	45604.99
Saccade L	1	142	6494895816	6494915697	19881	633.09	321.33	632.00	322.46	0.07	5.55	1.00	3.52	90.26	-2.11	43.04
Saccade L	1	143	6496314163	6496334543	20380	298.66	386.41	299.03	386.61	0.03	4.30	1.00	1.62	95.60	10.84	51.97
Saccade L	1	144	6496573839	6496593774	19935	222.34	383.30	222.10	381.84	0.83	117.95	1.00	41.66	39.20	-2854.29	1243.79
Saccade L	1	145	6497113283	6497353157	239874	250.82	325.34	289.82	323.99	181.05	1878.67	0.08	754.77	46754.73	-46736.24	26695.15
Saccade L	1	146	6497512773	6497533167	20394	277.26	296.16	256.16	277.88	1.00	109.90	0.00	49.28	1612.42	-2520.76	1889.94
Saccade L	1	147	6498192040	6498212069	20029	326.05	294.90	328.49	297.67	0.14	9.45	1.00	7.20	91.03	-85.76	71.33
Saccade L	1	148	6499410691	6499431002	20311	376.64	267.32	378.39	265.25	0.15	8.50	0.00	7.14	603.99	-39.79	220.29
Saccade L	1	149	6500449562	6500489497	39935	354.87	299.66	357.03	311.06	28.90	1811.22	1.00	723.57	45130.64	-45020.21	44796.84
Saccade L	1	150	6501708149	6501788043	79894	382.39	369.49	359.75	361.61	43.40	1894.19	1.00	543.28	46938.00	-47313.65	15815.67
Saccade L	1	151	6502007839	6502107653	99814	361.63	347.97	363.10	338.16	96.75	1872.99	1.00	969.31	46084.97	-46794.85	26509.86
Saccade L	1	152	6502727263	6502946656	219393	330.29	303.83	321.27	292.95	173.92	1852.84	0.64	792.72	46187.88	-45777.01	35093.52
Saccade L	1	153	6504684823	6504704787	19964	326.27	341.08	295.90	321.06	0.69	92.95	1.00	34.64	2254.28	-2084.02	1761.58
Saccade L	1	154	6505144221	6505184108	39887	313.51	326.07	319.11	328.15	29.80	1859.32	1.00	747.14	46260.08	-46322.81	46267.58
Saccade L	1	155	6505443916	6505543728	99812	327.84	321.81	334.15	324.06	92.44	1851.26	1.00	926.17	46180.80	-46157.97	39399.51
Saccade L	1	156	6505703664	6505724921	21257	374.76	317.46	411.58	312.82	1.49	100.23	1.00	69.98	-134.99	-2307.87	1476.40
Saccade L	1	157	6506702459	6506722889	20430	405.91	333.06	390.05	335.89	0.38	41.18	1.00	18.50	939.78	-957.82	756.34
Saccade L	1	158	6507242020	6507261963	19943	439.70	327.13	499.41	324.21	1.64	167.82	0.00	82.30	3759.63	-4038.94	3839.18
Saccade L	1	159	6507522012	6507541585	19573	485.66	330.62	412.31	342.58	1.66	189.86	1.00	84.98	4634.80	-4722.23	3861.82
Saccade L	1	160	6508180957	6508200820	19863	413.65	353.53	432.39	383.86	1.03	91.18	0.00	51.80	1922.93	-2087.64	2007.18
Saccade L	1	161	6508280831	6508300884	20053	428.37	469.19	430.99	556.84	2.82	223.99	1.00	140.59	4589.76	-5266.40	3602.76
Saccade L	1	162	6508580397	6508600443	20046	443.22	521.69	445.19	521.09	0.39	56.39	1.00	19.47	-90.80	-1277.81	563.36
Saccade L	1	163	6509239699	6509259680	19981	389.58	275.70	385.29	321.68	1.12	118.00	1.00	55.87	2897.18	-2876.88	2682.00
Saccade L	1	164	6509539304	6509559320	20016	370.27	330.07	423.44	282.65	1.02	182.01	1.00	50.91	4493.30	-4302.59	2938.65
Saccade L	1	165	6510758076	6510818291	60215	406.96	329.09	405.98	326.09	36.49	1791.79	1.00	606.02	43840.17	-44786.32	17836.93
Saccade L	1	166	6511717263	6511776959	59696	386.52	321.13	375.79	514.23	6.57	230.38	1.00	110.08	3996.36	-4591.36	3171.61
Saccade L	1	167	6512036576	6512056612	20036	373.46	484.01	372.62	481.39	0.20	11.17	0.00	9.86	669.48	-93.17	259.97
Saccade L	1	168	6512336212	6512376233	40021	381.55	429.79	381.06	424.67	31.52	1952.03	0.50	787.70	48618.30	-48230.87	48231.98
