[BeGaze]
Converted from:	F:\1. ON ROAD - Track\010 NK\010 NK Sleep Deprived 20131207\SMI\010 NK 20131207 - Sleep Deprived.idf
Date:	08.08.2014 16:42:40
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	010 NK 20131207 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	121	6107082809	6107102438	19629	365.86	356.77	419.83	360.05	0.92	138.14	1.00	46.66	3320.89	-3347.42	2459.95
Saccade L	1	122	6107821571	6107841587	20016	380.98	347.37	367.51	331.59	0.60	57.66	0.00	29.80	1240.61	-1312.97	1249.25
Saccade L	1	123	6109839325	6109859311	19986	367.89	388.98	416.15	395.38	1.10	124.39	1.00	55.29	3048.44	-2949.35	2621.24
Saccade L	1	124	6110438704	6110458696	19992	425.92	427.55	353.26	393.53	1.72	204.95	1.00	86.23	4970.29	-4561.74	4252.67
Saccade L	1	125	6110838204	6110858186	19982	358.38	362.28	391.52	361.65	0.80	84.70	1.00	40.08	2032.85	-2017.99	1915.48
Saccade L	1	126	6111137935	6111157937	20002	320.15	354.30	298.61	349.17	1.27	175.90	0.00	63.56	1005.50	-4263.24	2211.94
Saccade L	1	127	6111597450	6111617323	19873	380.70	360.11	382.33	359.88	0.08	4.93	0.00	3.82	58.46	-66.47	46.92
Saccade L	1	128	6112256712	6112276931	20219	329.00	349.73	330.76	331.59	0.38	46.57	1.00	18.94	1118.24	-1110.92	884.81
Saccade L	1	129	6113095681	6113115730	20049	378.00	332.48	378.62	334.28	0.07	6.08	1.00	3.73	42.11	-87.33	53.51
Saccade L	1	130	6113635085	6113655065	19980	377.11	349.58	335.23	330.99	1.11	117.08	1.00	55.41	2777.07	-2915.04	2535.38
Saccade L	1	131	6114334318	6114354350	20032	308.34	337.28	316.00	311.59	0.50	68.51	1.00	24.97	1661.65	-1555.11	1149.19
Saccade L	1	132	6114674168	6114694105	19937	364.21	304.65	435.38	321.84	1.26	187.04	1.00	63.29	4533.51	-4484.70	3153.49
Saccade L	1	133	6115752709	6115773020	20311	353.22	273.17	420.76	279.57	1.53	173.34	1.00	75.26	4161.86	-4083.00	3178.14
Saccade L	1	134	6117390889	6117411045	20156	357.73	316.90	419.97	314.48	1.29	159.14	1.00	63.89	3855.25	-3962.32	2750.86
Saccade L	1	135	6119608645	6119628467	19822	398.70	303.62	399.08	300.85	0.14	7.35	1.00	6.92	-0.22	-14.93	6.58
Saccade L	1	136	6120767526	6120787095	19569	395.73	302.64	402.54	298.12	1.03	137.36	0.00	52.85	-384.83	-3231.01	1406.29
Saccade L	1	137	6123684024	6123703834	19810	488.16	327.05	417.64	315.94	1.87	185.63	1.00	94.61	4479.93	-3546.52	4162.02
Saccade L	1	138	6123783839	6123803942	20103	330.41	306.16	331.88	303.03	0.18	9.17	0.00	8.81	77.93	-11.36	32.24
Saccade L	1	139	6124763898	6124782717	18819	398.13	285.59	458.82	295.69	1.22	157.20	1.00	64.62	3826.56	-3807.40	2831.40
Saccade L	1	140	6125562403	6125621716	59313	392.50	312.37	445.87	314.51	2.63	143.54	1.00	44.26	3481.86	-3177.71	1851.22
Saccade L	1	141	6126420837	6126441042	20205	348.87	309.18	420.73	320.24	1.45	185.74	1.00	71.63	4536.36	-4608.32	3184.90
Saccade L	1	142	6127619461	6127639578	20117	325.72	307.60	392.10	308.87	1.22	169.63	1.00	60.77	4193.52	-4076.65	2882.65
Saccade L	1	143	6128218845	6128238934	20089	372.19	303.20	335.34	297.40	1.23	138.56	0.00	61.13	2301.84	-3279.61	2609.84
Saccade L	1	144	6128959180	6128977962	18782	333.48	322.66	401.34	326.48	1.22	173.64	1.00	65.21	4277.04	-4124.74	2845.00
Saccade L	1	145	6129297614	6129317705	20091	390.21	342.07	337.22	328.34	1.22	139.86	1.00	60.88	3354.92	-3318.32	2726.77
Saccade L	1	146	6129677332	6129697225	19893	393.49	315.27	421.71	306.71	1.08	130.34	0.00	54.29	1768.49	-3088.29	2182.81
Saccade L	1	147	6130057192	6130076796	19604	368.55	310.67	345.91	307.92	1.25	176.13	0.00	63.75	1067.29	-4279.46	2245.73
Saccade L	1	148	6131455441	6131475329	19888	385.33	298.57	453.14	317.50	1.90	179.86	1.00	95.68	4413.36	-4321.74	3828.23
Saccade L	1	149	6131894713	6131914834	20121	418.98	337.91	351.03	311.45	1.80	186.31	1.00	89.35	4646.85	-4464.30	3096.00
Saccade L	1	150	6132693823	6132713866	20043	360.73	328.46	401.38	329.85	0.94	103.93	1.00	47.12	2478.83	-2513.67	2234.79
Saccade L	1	151	6135570590	6135590619	20029	424.45	332.82	424.03	334.75	0.12	8.63	1.00	6.10	32.08	-89.53	57.21
Saccade L	1	152	6137108833	6137128808	19975	321.39	299.73	321.15	301.77	0.10	6.16	1.00	4.79	17.07	-49.78	29.83
Saccade L	1	153	6137288677	6137328622	39945	319.54	314.91	318.30	317.31	23.96	1497.10	1.00	599.94	37343.73	-37317.23	37246.17
Saccade L	1	154	6137468495	6137488459	19964	387.88	316.48	411.68	314.16	1.25	160.19	0.00	62.85	871.49	-3907.90	2093.16
